CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
c0772b2e211b   testground-sidecar                                               0.04%     11.49MiB / 9.717GiB   0.12%     1.59kB / 1.19kB   1.83MB / 0B       10
48885666404c   testground-influxdb                                              95.52%    22.14MiB / 9.717GiB   0.22%     986B / 352B       17.1MB / 4.1kB    15
27275249aeed   testground-sync-service                                          0.47%     15.84MiB / 9.717GiB   0.16%     3.92kB / 2.45kB   10.2MB / 0B       9
99f970554483   testground-redis                                                 0.36%     7.016MiB / 9.717GiB   0.07%     754B / 0B         5.8MB / 0B        5
967d98547d67   testground-grafana                                               62.15%    125.4MiB / 9.717GiB   1.26%     974B / 0B         8.81MB / 73.5MB   11
4eab653d5777   testground-goproxy                                               0.00%     55.57MiB / 9.717GiB   0.56%     625kB / 64.5MB    15.9MB / 8.19kB   19
b85d119002d4   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-13   0.49%     33.86MiB / 9.717GiB   0.34%     2.59kB / 1.4kB    0B / 0B           10
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
aee83702a390   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-7    30.76%    34.52MiB / 9.717GiB   0.35%     2.4kB / 1.4kB     0B / 0B           9
b85d119002d4   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-13   1.56%     33.99MiB / 9.717GiB   0.34%     3.14kB / 1.59kB   0B / 0B           10
dcb33036f9de   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-10   23.30%    33.58MiB / 9.717GiB   0.34%     2.4kB / 1.4kB     0B / 0B           9
c0772b2e211b   testground-sidecar                                               6.80%     13.17MiB / 9.717GiB   0.13%     3.04kB / 3.08kB   1.83MB / 0B       10
48885666404c   testground-influxdb                                              29.89%    19.41MiB / 9.717GiB   0.20%     9.26kB / 2.39kB   17.5MB / 8.19kB   11
27275249aeed   testground-sync-service                                          0.84%     16.14MiB / 9.717GiB   0.16%     11.1kB / 7.72kB   10.2MB / 0B       9
99f970554483   testground-redis                                                 0.22%     7.016MiB / 9.717GiB   0.07%     1.09kB / 0B       5.8MB / 0B        5
967d98547d67   testground-grafana                                               50.23%    135.7MiB / 9.717GiB   1.36%     1.38kB / 0B       8.88MB / 73.7MB   11
4eab653d5777   testground-goproxy                                               0.00%     55.57MiB / 9.717GiB   0.56%     625kB / 64.5MB    15.9MB / 8.19kB   19
7aa5712933e4   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-34   10.10%    33.58MiB / 9.717GiB   0.34%     2.75kB / 1.48kB   0B / 0B           10
2bf62ed3b9b8   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-1    17.26%    34.15MiB / 9.717GiB   0.34%     2.91kB / 1.48kB   0B / 0B           9
f7eac225e867   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-0    5.61%     34.62MiB / 9.717GiB   0.35%     3.42kB / 1.48kB   0B / 0B           10
1d79170374d9   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-16   15.43%    33.05MiB / 9.717GiB   0.33%     3.42kB / 1.48kB   0B / 0B           10
0f3497762797   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-5    13.53%    28MiB / 9.717GiB      0.28%     3.29kB / 1.48kB   0B / 0B           9
311a970da07c   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-3    13.32%    26.87MiB / 9.717GiB   0.27%     3.29kB / 1.48kB   0B / 0B           9
ad0c1ba165eb   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-2    17.09%    32.82MiB / 9.717GiB   0.33%     3.33kB / 1.48kB   0B / 0B           10
4d231061067f   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-8    13.29%    24.57MiB / 9.717GiB   0.25%     3.15kB / 1.4kB    0B / 0B           10
941aecf4260d   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-14   22.04%    25.86MiB / 9.717GiB   0.26%     3.11kB / 1.4kB    0B / 0B           10
13e6f5929528   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-6    15.02%    27.01MiB / 9.717GiB   0.27%     3.11kB / 1.4kB    0B / 0B           10
990bc42e187a   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-15   21.37%    26.5MiB / 9.717GiB    0.27%     3.15kB / 1.4kB    0B / 0B           9
e5372034920c   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-11   18.93%    32.99MiB / 9.717GiB   0.33%     3.29kB / 1.48kB   0B / 0B           9
889ab2aa2828   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-9    13.73%    27.49MiB / 9.717GiB   0.28%     3.29kB / 1.48kB   0B / 0B           9
f2565f522c43   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-4    20.28%    31.99MiB / 9.717GiB   0.32%     3.29kB / 1.48kB   0B / 0B           9
c4f4f8889436   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-12   11.67%    25.64MiB / 9.717GiB   0.26%     3.12kB / 1.48kB   0B / 0B           9
d4716e295ee6   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-17   14.74%    29.62MiB / 9.717GiB   0.30%     3.12kB / 1.48kB   0B / 0B           9
d9a369c40cc5   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-18   11.87%    20.73MiB / 9.717GiB   0.21%     2.52kB / 1.4kB    0B / 0B           10
2a288807fd7a   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-19   22.59%    28.81MiB / 9.717GiB   0.29%     2.33kB / 1.48kB   0B / 0B           9
e8286cf4146a   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-20   15.68%    20.18MiB / 9.717GiB   0.20%     2.27kB / 1.4kB    0B / 0B           10
854ee2d49418   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-21   23.01%    25.97MiB / 9.717GiB   0.26%     2.31kB / 1.4kB    0B / 0B           9
3fddbed2ac87   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-22   26.09%    32.3MiB / 9.717GiB    0.32%     2.52kB / 1.4kB    0B / 0B           9
2cb600847148   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-24   24.22%    27.13MiB / 9.717GiB   0.27%     2.52kB / 1.4kB    0B / 0B           10
cd4ce38206d7   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-23   21.36%    26.79MiB / 9.717GiB   0.27%     2.52kB / 1.4kB    0B / 0B           9
45a252ccab6d   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-25   33.14%    27.45MiB / 9.717GiB   0.28%     2.48kB / 1.4kB    0B / 0B           10
6b8298f08513   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-26   27.09%    33.55MiB / 9.717GiB   0.34%     3.04kB / 1.48kB   0B / 0B           9
a338f71b134a   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-28   23.92%    27.14MiB / 9.717GiB   0.27%     2.86kB / 1.4kB    0B / 0B           9
2e29d884ac4a   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-30   14.86%    21.2MiB / 9.717GiB    0.21%     2.65kB / 1.4kB    0B / 0B           9
497d1577a481   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-27   9.78%     29.29MiB / 9.717GiB   0.29%     3.04kB / 1.48kB   0B / 0B           10
c8296ea9b0cf   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-29   21.01%    27.39MiB / 9.717GiB   0.28%     2.9kB / 1.4kB     0B / 0B           10
0af1fbb4486d   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-32   17.19%    25.48MiB / 9.717GiB   0.26%     3kB / 1.48kB      0B / 0B           9
85b09f9f6065   tg-dht-find-providers-cf4tr97rirfmb1j5dqrg-cypress-provider-33   12.53%    22.11MiB / 9.717GiB   0.22%     3kB / 1.48kB      0B / 0B           10
