CONTAINER ID   NAME                                                            CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
6b53954ec18f   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-40   32.33%    31.57MiB / 9.717GiB   0.32%     2.96kB / 1.8kB    0B / 0B          9
ec526fb9108f   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-38   16.33%    34MiB / 9.717GiB      0.34%     3.46kB / 1.8kB    0B / 0B          9
347103c8f9f5   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-11   23.11%    30.65MiB / 9.717GiB   0.31%     3.38kB / 1.8kB    0B / 0B          10
f6901208ba36   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-5    23.93%    23.41MiB / 9.717GiB   0.24%     2.7kB / 1.8kB     0B / 0B          9
cb3f06f6e6db   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-6    9.78%     33.78MiB / 9.717GiB   0.34%     3.38kB / 1.8kB    0B / 0B          9
65b751aabe44   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-8    12.62%    24.89MiB / 9.717GiB   0.25%     3.33kB / 1.8kB    0B / 0B          9
60b680372264   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-7    15.72%    21.29MiB / 9.717GiB   0.21%     3.12kB / 1.8kB    0B / 0B          9
c2452bc7f30e   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-9    12.33%    22.87MiB / 9.717GiB   0.23%     3.29kB / 1.8kB    0B / 0B          10
545e0c7b0869   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-21   15.39%    23.21MiB / 9.717GiB   0.23%     3.21kB / 1.8kB    0B / 0B          9
a8f74f658cc5   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-22   23.49%    25.86MiB / 9.717GiB   0.26%     3.21kB / 1.8kB    0B / 0B          9
1ac1d9dae9b2   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-10   13.44%    18.9MiB / 9.717GiB    0.19%     3.12kB / 1.8kB    0B / 0B          9
99876520ceaf   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-25   12.98%    33.47MiB / 9.717GiB   0.34%     3.46kB / 1.8kB    0B / 0B          9
d94f5a398758   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-23   12.88%    25.73MiB / 9.717GiB   0.26%     3.5kB / 1.8kB     0B / 0B          9
556fb3530332   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-26   17.38%    23.36MiB / 9.717GiB   0.23%     3.12kB / 1.8kB    0B / 0B          9
19c6fed5bcf5   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-24   10.58%    18.2MiB / 9.717GiB    0.18%     3.08kB / 1.8kB    0B / 0B          9
5c20918fa9e9   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-28   29.86%    26.69MiB / 9.717GiB   0.27%     3kB / 1.8kB       0B / 0B          9
ca98f0315ad4   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-27   15.11%    24.71MiB / 9.717GiB   0.25%     2.96kB / 1.8kB    0B / 0B          9
00e3c7f10063   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-29   19.68%    25.48MiB / 9.717GiB   0.26%     2.79kB / 1.8kB    0B / 0B          8
9e3f4766aa96   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-30   13.87%    18.8MiB / 9.717GiB    0.19%     2.75kB / 1.8kB    0B / 0B          9
44388a606086   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-12   32.90%    29.34MiB / 9.717GiB   0.29%     3.37kB / 2.15kB   0B / 0B          9
7178c50854b5   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-13   30.41%    26.48MiB / 9.717GiB   0.27%     3.48kB / 2.22kB   0B / 0B          9
ff754cd45b3f   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-46   16.23%    18.2MiB / 9.717GiB    0.18%     3.48kB / 2.22kB   0B / 0B          10
96ce2f73a7f0   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-45   24.89%    20.33MiB / 9.717GiB   0.20%     3.21kB / 2.15kB   0B / 0B          9
b418d9cb72de   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-43   17.57%    17.11MiB / 9.717GiB   0.17%     3.31kB / 2.22kB   0B / 0B          9
576e0a5a05b3   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-44   32.66%    27.5MiB / 9.717GiB    0.28%     4.3kB / 3.68kB    0B / 0B          10
ca8b1f097dce   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-47   22.09%    24.2MiB / 9.717GiB    0.24%     3.92kB / 3.33kB   0B / 0B          10
a0fefd620899   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-48   22.60%    21.59MiB / 9.717GiB   0.22%     4.49kB / 3.97kB   0B / 0B          10
51ef132e8771   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-49   37.90%    25.42MiB / 9.717GiB   0.26%     5.21kB / 5.48kB   0B / 0B          10
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
51ef132e8771   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-49   9.51%     39.27MiB / 9.717GiB   0.39%     214kB / 170kB     0B / 0B          10
a0fefd620899   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-48   7.18%     38.24MiB / 9.717GiB   0.38%     156kB / 107kB     0B / 0B          11
ca8b1f097dce   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-47   6.45%     39.7MiB / 9.717GiB    0.40%     170kB / 117kB     0B / 0B          13
ff754cd45b3f   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-46   7.21%     38.61MiB / 9.717GiB   0.39%     163kB / 101kB     0B / 0B          12
96ce2f73a7f0   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-45   5.59%     38.4MiB / 9.717GiB    0.39%     141kB / 85.9kB    0B / 0B          11
576e0a5a05b3   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-44   8.46%     39.07MiB / 9.717GiB   0.39%     183kB / 140kB     0B / 0B          10
b418d9cb72de   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-43   11.11%    39.76MiB / 9.717GiB   0.40%     199kB / 140kB     0B / 0B          14
03cea243fed3   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-42   8.68%     38.31MiB / 9.717GiB   0.39%     165kB / 141kB     0B / 0B          11
5bc2c7271eae   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-41   3.09%     35.43MiB / 9.717GiB   0.36%     48.1kB / 35.1kB   0B / 0B          10
6b53954ec18f   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-40   2.89%     34.49MiB / 9.717GiB   0.35%     46.1kB / 32.4kB   0B / 0B          9
346b02bf059a   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-39   6.51%     37.18MiB / 9.717GiB   0.37%     133kB / 100kB     0B / 0B          10
ec526fb9108f   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-38   5.47%     38.15MiB / 9.717GiB   0.38%     146kB / 108kB     0B / 0B          10
4bd893d8f205   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-37   5.06%     36.79MiB / 9.717GiB   0.37%     131kB / 108kB     0B / 0B          11
4b7cbfd980a4   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-36   7.13%     37.29MiB / 9.717GiB   0.37%     160kB / 134kB     0B / 0B          11
228b8076f1f9   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-35   6.40%     38.16MiB / 9.717GiB   0.38%     155kB / 131kB     0B / 0B          12
2003026cabd4   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-34   7.50%     39.94MiB / 9.717GiB   0.40%     182kB / 163kB     0B / 0B          11
68303e50046d   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-33   6.58%     37.59MiB / 9.717GiB   0.38%     157kB / 143kB     0B / 0B          10
e77df821cbe2   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-32   7.63%     38.29MiB / 9.717GiB   0.38%     166kB / 148kB     0B / 0B          12
539c2b4c67b0   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-31   6.59%     38.57MiB / 9.717GiB   0.39%     153kB / 128kB     0B / 0B          10
9e3f4766aa96   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-30   9.57%     39.71MiB / 9.717GiB   0.40%     183kB / 138kB     0B / 0B          13
00e3c7f10063   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-29   5.75%     37.45MiB / 9.717GiB   0.38%     147kB / 98.6kB    0B / 0B          12
5c20918fa9e9   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-28   9.01%     39.7MiB / 9.717GiB    0.40%     169kB / 121kB     0B / 0B          10
ca98f0315ad4   tg-dht-find-providers-cf5d84nrirfvjf9ah5v0-cypress-provider-27   11.21%    39.18MiB / 9.717GiB   0.39%     196kB / 152kB     0B / 0B          11
