CONTAINER ID   NAME                                                            CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
72120b60ce44   testground-sidecar                                              0.02%     11.21MiB / 9.717GiB   0.11%     1.63kB / 1.19kB   344kB / 0B        9
8239645cd61a   testground-influxdb                                             92.39%    5.824MiB / 9.717GiB   0.06%     8.25kB / 1.79kB   193kB / 8.19kB    10
1e14dc65d07b   testground-sync-service                                         0.61%     8.848MiB / 9.717GiB   0.09%     3.96kB / 2.45kB   69.6kB / 0B       9
e8597c657644   testground-redis                                                0.32%     5.957MiB / 9.717GiB   0.06%     712B / 0B         0B / 0B           5
5e98acc29343   testground-grafana                                              99.66%    122.1MiB / 9.717GiB   1.23%     1.02kB / 0B       98.3kB / 73.8MB   11
18f03c61dc96   testground-goproxy                                              0.01%     40.16MiB / 9.717GiB   0.40%     1.11MB / 129MB    0B / 16.4kB       19
fc753ebc9a87   tg-dht-find-providers-cf5d0lvrirfvjf9ah5u0-cypress-provider-1   39.23%    33.68MiB / 9.717GiB   0.34%     2.12kB / 1.33kB   0B / 0B           10
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
fc753ebc9a87   tg-dht-find-providers-cf5d0lvrirfvjf9ah5u0-cypress-provider-1    0.31%     33.88MiB / 9.717GiB   0.34%     2.73kB / 1.48kB   0B / 0B           10
72120b60ce44   testground-sidecar                                               1.42%     11.41MiB / 9.717GiB   0.11%     1.95kB / 1.69kB   344kB / 0B        9
8239645cd61a   testground-influxdb                                              54.34%    5.695MiB / 9.717GiB   0.06%     8.44kB / 1.9kB    193kB / 8.19kB    11
1e14dc65d07b   testground-sync-service                                          0.80%     8.957MiB / 9.717GiB   0.09%     5.74kB / 3.75kB   69.6kB / 0B       9
e8597c657644   testground-redis                                                 0.21%     5.957MiB / 9.717GiB   0.06%     796B / 0B         0B / 0B           5
5e98acc29343   testground-grafana                                               54.39%    127.1MiB / 9.717GiB   1.28%     1.13kB / 0B       98.3kB / 73.8MB   11
18f03c61dc96   testground-goproxy                                               0.02%     40.16MiB / 9.717GiB   0.40%     1.11MB / 129MB    0B / 16.4kB       19
d3dcfdaf4f41   tg-dht-find-providers-cf5d0lvrirfvjf9ah5u0-cypress-provider-15   27.55%    26.01MiB / 9.717GiB   0.26%     2.17kB / 1.33kB   0B / 0B           9
0ebec182ed40   tg-dht-find-providers-cf5d0lvrirfvjf9ah5u0-cypress-provider-2    18.48%    32.79MiB / 9.717GiB   0.33%     2.7kB / 1.48kB    0B / 0B           9
ee67e3e95d64   tg-dht-find-providers-cf5d0lvrirfvjf9ah5u0-cypress-provider-26   21.16%    33.87MiB / 9.717GiB   0.34%     2.7kB / 1.48kB    0B / 0B           9
fb2055271015   tg-dht-find-providers-cf5d0lvrirfvjf9ah5u0-cypress-provider-0    30.14%    27.8MiB / 9.717GiB    0.28%     2.31kB / 1.4kB    0B / 0B           9
491b18521134   tg-dht-find-providers-cf5d0lvrirfvjf9ah5u0-cypress-provider-3    31.77%    33.48MiB / 9.717GiB   0.34%     2.31kB / 1.4kB    0B / 0B           9
09c7163657c9   tg-dht-find-providers-cf5d0lvrirfvjf9ah5u0-cypress-provider-33   25.74%    27.8MiB / 9.717GiB    0.28%     2.82kB / 1.4kB    0B / 0B           9
197d47d55208   tg-dht-find-providers-cf5d0lvrirfvjf9ah5u0-cypress-provider-29   24.13%    30.62MiB / 9.717GiB   0.31%     2.69kB / 1.4kB    0B / 0B           10
d863cde3a577   tg-dht-find-providers-cf5d0lvrirfvjf9ah5u0-cypress-provider-6    20.89%    24.23MiB / 9.717GiB   0.24%     2.6kB / 1.4kB     0B / 0B           9
f8ad473523fe   tg-dht-find-providers-cf5d0lvrirfvjf9ah5u0-cypress-provider-31   17.07%    17.77MiB / 9.717GiB   0.18%     2.56kB / 1.4kB    0B / 0B           9
8e09c03f0e1a   tg-dht-find-providers-cf5d0lvrirfvjf9ah5u0-cypress-provider-4    15.79%    24.75MiB / 9.717GiB   0.25%     3.08kB / 1.48kB   0B / 0B           9
9ac04cfbd1c6   tg-dht-find-providers-cf5d0lvrirfvjf9ah5u0-cypress-provider-5    12.90%    24.39MiB / 9.717GiB   0.25%     3.12kB / 1.48kB   0B / 0B           10
