CONTAINER ID   NAME                                                            CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
2646496cba21   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-13   19.60%    18.67MiB / 9.717GiB   0.19%     2.27kB / 1.4kB    0B / 0B           9
dbe51b3d3999   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-12   31.39%    22.07MiB / 9.717GiB   0.22%     2.27kB / 1.4kB    0B / 0B           10
ca48c10fb9da   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-24   17.63%    21.22MiB / 9.717GiB   0.21%     2.52kB / 1.4kB    0B / 0B           9
b77966690e8d   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-14   17.42%    16.14MiB / 9.717GiB   0.16%     2.47kB / 1.33kB   0B / 0B           10
e25ef73edb21   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-23   18.14%    16.19MiB / 9.717GiB   0.16%     2.34kB / 1.33kB   0B / 0B           9
95896419eae9   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-18   17.85%    25.29MiB / 9.717GiB   0.25%     3.17kB / 1.48kB   0B / 0B           10
6a74d33b8d3c   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-49   22.00%    21.16MiB / 9.717GiB   0.21%     2.82kB / 1.4kB    0B / 0B           9
c5cfb2a93ef8   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-16   17.56%    21.08MiB / 9.717GiB   0.21%     3.03kB / 1.4kB    0B / 0B           9
03be369f1c44   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-48   13.98%    14.97MiB / 9.717GiB   0.15%     2.86kB / 1.4kB    0B / 0B           9
99dc436ecdf7   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-47   15.32%    23.66MiB / 9.717GiB   0.24%     3.29kB / 1.48kB   0B / 0B           10
5995bc5c0dd6   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-15   7.46%     16.98MiB / 9.717GiB   0.17%     3.17kB / 1.48kB   0B / 0B           10
a75f0846d922   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-19   17.88%    18.84MiB / 9.717GiB   0.19%     3.11kB / 1.4kB    0B / 0B           10
6aeded7641bc   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-20   10.86%    17.13MiB / 9.717GiB   0.17%     3.17kB / 1.48kB   0B / 0B           9
7735020c170b   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-17   9.80%     16.54MiB / 9.717GiB   0.17%     3.17kB / 1.48kB   0B / 0B           9
2f226afcaeb6   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-36   15.27%    19.16MiB / 9.717GiB   0.19%     2.9kB / 1.4kB     0B / 0B           9
093f81530e93   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-35   11.46%    15.41MiB / 9.717GiB   0.15%     2.73kB / 1.4kB    0B / 0B           9
aa353a9fa0e0   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-37   10.44%    17.02MiB / 9.717GiB   0.17%     2.62kB / 1.48kB   0B / 0B           9
4c7cc86c1345   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-38   14.96%    15.99MiB / 9.717GiB   0.16%     2.4kB / 1.4kB     0B / 0B           9
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
6a74d33b8d3c   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-49   1.47%     34.27MiB / 9.717GiB   0.34%     6.79kB / 5.05kB   0B / 0B           9
03be369f1c44   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-48   6.21%     34.84MiB / 9.717GiB   0.35%     5.37kB / 2.93kB   0B / 0B           10
99dc436ecdf7   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-47   11.26%    32.89MiB / 9.717GiB   0.33%     4.16kB / 1.64kB   0B / 0B           10
ffc2ac249383   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-40   1.78%     35.36MiB / 9.717GiB   0.36%     8.93kB / 4.83kB   0B / 0B           10
4c7cc86c1345   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-38   15.05%    35.29MiB / 9.717GiB   0.35%     6.4kB / 5.89kB    0B / 0B           9
aa353a9fa0e0   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-37   1.49%     33.68MiB / 9.717GiB   0.34%     4.99kB / 3.48kB   0B / 0B           9
2f226afcaeb6   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-36   2.55%     33.7MiB / 9.717GiB    0.34%     5.94kB / 4.38kB   0B / 0B           9
093f81530e93   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-35   14.16%    35.26MiB / 9.717GiB   0.35%     6.94kB / 6.04kB   0B / 0B           10
e21b52f7af8a   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-34   0.87%     34.63MiB / 9.717GiB   0.35%     9.34kB / 4.91kB   0B / 0B           9
f89564292432   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-33   1.06%     35.79MiB / 9.717GiB   0.36%     10.1kB / 6.42kB   0B / 0B           9
09afcb2e77c0   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-32   1.12%     35.18MiB / 9.717GiB   0.35%     7.64kB / 3.45kB   0B / 0B           9
0b86a7290082   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-31   2.97%     34.92MiB / 9.717GiB   0.35%     8.74kB / 5.67kB   0B / 0B           9
59fb4b851d2c   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-30   2.34%     35.86MiB / 9.717GiB   0.36%     9.09kB / 6.26kB   0B / 0B           9
9c6f22a34666   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-29   2.65%     36.39MiB / 9.717GiB   0.37%     8.74kB / 5.18kB   0B / 0B           9
18a9a7ed9065   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-28   1.26%     34.56MiB / 9.717GiB   0.35%     7.82kB / 4.21kB   4.1kB / 0B        9
22c5152a05e7   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-27   1.06%     35.58MiB / 9.717GiB   0.36%     7.62kB / 4.05kB   0B / 0B           9
cebe4352fff6   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-26   0.72%     36.34MiB / 9.717GiB   0.37%     7.87kB / 4.25kB   0B / 0B           9
39ab29d06bbc   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-25   1.21%     35.33MiB / 9.717GiB   0.36%     10.4kB / 6.92kB   0B / 0B           9
ca48c10fb9da   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-24   1.16%     34.32MiB / 9.717GiB   0.34%     7.42kB / 5.55kB   0B / 0B           9
e25ef73edb21   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-23   2.11%     34.65MiB / 9.717GiB   0.35%     7.23kB / 5.55kB   0B / 0B           9
6aeded7641bc   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-20   2.97%     35.05MiB / 9.717GiB   0.35%     7.32kB / 6.04kB   0B / 0B           9
a75f0846d922   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-19   4.86%     33.95MiB / 9.717GiB   0.34%     5.27kB / 3.31kB   0B / 0B           10
95896419eae9   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-18   1.11%     34.39MiB / 9.717GiB   0.35%     7.36kB / 5.64kB   0B / 0B           10
7735020c170b   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-17   15.07%    33.93MiB / 9.717GiB   0.34%     5.29kB / 3.34kB   0B / 0B           10
c5cfb2a93ef8   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-16   1.98%     34.64MiB / 9.717GiB   0.35%     5.48kB / 2.86kB   0B / 0B           9
5995bc5c0dd6   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-15   6.71%     35.73MiB / 9.717GiB   0.36%     5.38kB / 3.46kB   0B / 0B           10
b77966690e8d   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-14   1.45%     34.24MiB / 9.717GiB   0.34%     6.98kB / 4.99kB   0B / 0B           10
2646496cba21   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-13   2.92%     35.22MiB / 9.717GiB   0.35%     5.83kB / 2.94kB   0B / 0B           9
dbe51b3d3999   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-12   2.77%     34.23MiB / 9.717GiB   0.34%     8.04kB / 6.29kB   0B / 0B           10
b6210efed034   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-11   1.69%     34.26MiB / 9.717GiB   0.34%     6.01kB / 3.02kB   0B / 0B           9
ca872eae327d   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-10   1.46%     34.59MiB / 9.717GiB   0.35%     7.36kB / 5.12kB   0B / 0B           10
64e6553964ca   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-9    2.29%     35.28MiB / 9.717GiB   0.35%     6.37kB / 3.3kB    0B / 0B           9
c0d1b51e4277   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-8    3.75%     34.37MiB / 9.717GiB   0.35%     8.17kB / 6.04kB   0B / 0B           10
15821a25cfe3   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-7    2.03%     35.3MiB / 9.717GiB    0.35%     8.69kB / 6.26kB   0B / 0B           9
d920772d23a9   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-6    1.52%     35.05MiB / 9.717GiB   0.35%     7.87kB / 4.61kB   0B / 0B           10
ec2af3efa0d5   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-5    1.10%     34.72MiB / 9.717GiB   0.35%     9.17kB / 6.62kB   0B / 0B           10
feaaa11ff9c3   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-4    3.98%     35.68MiB / 9.717GiB   0.36%     9.53kB / 6.28kB   0B / 0B           9
f2c154ebaa52   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-3    2.34%     35.09MiB / 9.717GiB   0.35%     8.57kB / 4.48kB   0B / 0B           9
615ea69f686f   tg-dht-find-providers-cf4r16frirfh0varkg7g-cypress-provider-2    2.84%     34.89MiB / 9.717GiB   0.35%     10.2kB / 6.85kB   0B / 0B           9
