CONTAINER ID   NAME                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
60f1498862e4   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-49   4.00%     36.26MiB / 7.764GiB   0.46%     99.2kB / 47kB     0B / 0B           9
af8c224ab9e3   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-48   5.36%     37.46MiB / 7.764GiB   0.47%     134kB / 80.3kB    0B / 0B           10
d261eb014936   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-47   5.84%     36.95MiB / 7.764GiB   0.46%     134kB / 75.9kB    0B / 0B           9
56f11d83cd3a   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-46   5.51%     38.11MiB / 7.764GiB   0.48%     148kB / 90.4kB    0B / 0B           11
aa2477d3d888   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-45   5.75%     37.33MiB / 7.764GiB   0.47%     147kB / 94.8kB    0B / 0B           10
2b9b0a136ea6   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-44   7.69%     37.96MiB / 7.764GiB   0.48%     160kB / 109kB     0B / 0B           10
1f5c2be23310   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-43   7.91%     36.48MiB / 7.764GiB   0.46%     135kB / 89.3kB    0B / 0B           10
6b9cbd4ed3b7   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-42   7.02%     37.84MiB / 7.764GiB   0.48%     174kB / 115kB     0B / 0B           11
f4d06f256545   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-41   5.40%     36.68MiB / 7.764GiB   0.46%     126kB / 70.2kB    0B / 0B           10
1dbc4d1dff0a   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-40   6.61%     36.84MiB / 7.764GiB   0.46%     138kB / 93.9kB    0B / 0B           9
ebbd3187b756   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-39   5.20%     37.27MiB / 7.764GiB   0.47%     121kB / 75.7kB    0B / 0B           11
5c3bfea7b59c   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-38   8.38%     36.5MiB / 7.764GiB    0.46%     136kB / 95.8kB    0B / 0B           11
6a12523f11ee   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-37   6.55%     37.3MiB / 7.764GiB    0.47%     104kB / 58.7kB    0B / 0B           10
8a467c2d6edf   tg-dht-find-providers-cf2u827rirflktvahn30-cypress-provider-36   6.87%     36.55MiB / 7.764GiB   0.46%     127kB / 86.6kB    0B / 0B           9
