CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
bd46c4523d03   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-13   18.12%    25.57MiB / 9.717GiB   0.26%     2.97kB / 1.48kB   0B / 0B          10
19c626825281   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-49   1.10%     34.38MiB / 9.717GiB   0.35%     7.32kB / 5.12kB   0B / 0B          9
fabd5f810cfd   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-48   1.60%     34.22MiB / 9.717GiB   0.34%     8.14kB / 6.68kB   0B / 0B          9
aafa86c535de   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-47   0.71%     34.68MiB / 9.717GiB   0.35%     6.05kB / 3.37kB   0B / 0B          9
f985583ddf42   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-46   3.04%     34.38MiB / 9.717GiB   0.35%     7.15kB / 5.01kB   0B / 0B          9
71c954e9102e   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-45   0.88%     34.49MiB / 9.717GiB   0.35%     5.98kB / 3kB      0B / 0B          9
e1868fcfdf65   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-44   1.67%     34.27MiB / 9.717GiB   0.34%     8.33kB / 4.48kB   0B / 0B          10
986d16260a7e   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-43   1.02%     34.79MiB / 9.717GiB   0.35%     7.91kB / 3.31kB   0B / 0B          10
a66b96ae5853   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-42   0.54%     34.43MiB / 9.717GiB   0.35%     7.55kB / 3.31kB   0B / 0B          10
e6ca2e248ad9   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-41   0.99%     35.09MiB / 9.717GiB   0.35%     9.6kB / 4.73kB    0B / 0B          10
9e458b82f386   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-40   1.69%     34.43MiB / 9.717GiB   0.35%     8.12kB / 4.32kB   0B / 0B          9
e74a5cb916f6   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-39   1.49%     34.7MiB / 9.717GiB    0.35%     6.22kB / 3.43kB   0B / 0B          10
aa8a70467645   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-38   1.42%     34.91MiB / 9.717GiB   0.35%     8.46kB / 6.54kB   0B / 0B          9
dbbaef43025b   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-37   1.67%     34.96MiB / 9.717GiB   0.35%     8.07kB / 5.97kB   0B / 0B          9
931969c7af65   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-36   1.03%     35.67MiB / 9.717GiB   0.36%     6.42kB / 3.29kB   0B / 0B          10
34f9404608b9   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-35   1.77%     35.3MiB / 9.717GiB    0.35%     7.42kB / 3.97kB   0B / 0B          9
d7083822b70b   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-34   1.79%     34.45MiB / 9.717GiB   0.35%     7.27kB / 3.3kB    0B / 0B          9
821f90a1e558   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-33   1.30%     34.65MiB / 9.717GiB   0.35%     9.31kB / 5.64kB   0B / 0B          9
927259b6090c   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-32   1.01%     35.29MiB / 9.717GiB   0.35%     8.35kB / 4.92kB   0B / 0B          11
df13f1db530d   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-31   1.12%     35.52MiB / 9.717GiB   0.36%     9.57kB / 6.26kB   0B / 0B          9
b7a52f61ee23   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-30   1.58%     35.91MiB / 9.717GiB   0.36%     9.61kB / 6.64kB   0B / 0B          9
99f6716a8182   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-29   1.02%     34.85MiB / 9.717GiB   0.35%     7.91kB / 3.44kB   0B / 0B          9
82cdb470dc1f   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-28   2.93%     36.12MiB / 9.717GiB   0.36%     10.1kB / 6.69kB   0B / 0B          9
b0217efdc081   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-27   1.54%     35.34MiB / 9.717GiB   0.36%     8.91kB / 5.56kB   0B / 0B          9
fafe6740926f   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-26   1.22%     35.2MiB / 9.717GiB    0.35%     8.12kB / 4.19kB   0B / 0B          9
c4c0cc244cfe   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-21   19.30%    28.28MiB / 9.717GiB   0.28%     5.04kB / 3.83kB   0B / 0B          11
dcae90d70500   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-15   1.06%     35.79MiB / 9.717GiB   0.36%     6.46kB / 4.1kB    0B / 0B          10
cb3b492409c4   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-12   6.86%     26.29MiB / 9.717GiB   0.26%     4.23kB / 2.59kB   0B / 0B          10
3c7c8f613b11   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-11   11.10%    34.96MiB / 9.717GiB   0.35%     6.5kB / 5.89kB    0B / 0B          9
156b66d8bb95   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-10   10.85%    32.3MiB / 9.717GiB    0.32%     7.18kB / 6.17kB   0B / 0B          10
fb4d1af1a136   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-9    1.22%     34.44MiB / 9.717GiB   0.35%     5.81kB / 3.81kB   0B / 0B          10
a5efa692dd21   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-8    9.45%     31.77MiB / 9.717GiB   0.32%     5.49kB / 2.8kB    0B / 0B          9
24302fd0b662   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-7    7.76%     34.14MiB / 9.717GiB   0.34%     7.72kB / 6.25kB   0B / 0B          10
a4034c1154a7   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-6    0.76%     34.57MiB / 9.717GiB   0.35%     6kB / 3.53kB      0B / 0B          10
9b3a402ef842   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-5    8.33%     31.78MiB / 9.717GiB   0.32%     5.56kB / 2.93kB   0B / 0B          9
eaea34844a2f   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-4    3.17%     35.21MiB / 9.717GiB   0.35%     7.02kB / 5.08kB   0B / 0B          10
eb89841358b3   tg-dht-find-providers-cf7g1ifrirfo64i4tuqg-cypress-provider-3    1.67%     34.57MiB / 9.717GiB   0.35%     6.33kB / 4.52kB   0B / 0B          9
