CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
962dd7e9af39   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-27   33.59%    27.13MiB / 9.717GiB   0.27%     2.91kB / 1.8kB    0B / 0B          10
598e4be63194   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-31   20.12%    33.36MiB / 9.717GiB   0.34%     3.21kB / 1.8kB    0B / 0B          9
d082c7960f13   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-33   20.26%    25.54MiB / 9.717GiB   0.26%     3.08kB / 1.8kB    0B / 0B          9
a6bcdffe09b9   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-30   22.18%    25.38MiB / 9.717GiB   0.26%     3.17kB / 1.8kB    0B / 0B          10
884e5f932fe3   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-34   17.57%    21.61MiB / 9.717GiB   0.22%     3.04kB / 1.8kB    0B / 0B          9
942b8a9a6fd7   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-42   15.71%    29.17MiB / 9.717GiB   0.29%     3.25kB / 1.8kB    0B / 0B          10
9d4aee1e6f4a   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-36   13.60%    26.58MiB / 9.717GiB   0.27%     3.21kB / 1.8kB    0B / 0B          9
565034612a11   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-32   14.00%    24.97MiB / 9.717GiB   0.25%     3.21kB / 1.8kB    0B / 0B          10
a29ab497df66   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-37   21.42%    26.39MiB / 9.717GiB   0.27%     3.17kB / 1.8kB    0B / 0B          9
f06767c54a13   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-38   14.09%    18.54MiB / 9.717GiB   0.19%     3.04kB / 1.8kB    0B / 0B          9
0512957e7dba   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-35   13.10%    16.47MiB / 9.717GiB   0.17%     3.08kB / 1.8kB    0B / 0B          9
3c8f0431a8d3   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-40   16.90%    26.02MiB / 9.717GiB   0.26%     2.91kB / 1.8kB    0B / 0B          9
4979cbedbde5   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-39   14.60%    21.55MiB / 9.717GiB   0.22%     3kB / 1.8kB       0B / 0B          9
1d162fd62c16   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-41   25.03%    23.35MiB / 9.717GiB   0.23%     2.79kB / 1.8kB    0B / 0B          9
81fc48d8e770   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-44   36.53%    27.01MiB / 9.717GiB   0.27%     3.87kB / 2.67kB   0B / 0B          10
35848fe72c36   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-48   31.27%    27.25MiB / 9.717GiB   0.27%     3.67kB / 2.8kB    0B / 0B          9
