CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
b0f7890f33c2   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-10   0.08%     33.75MiB / 9.717GiB   0.34%     3.23kB / 1.8kB    0B / 0B           10
c0772b2e211b   testground-sidecar                                               2.79%     19.12MiB / 9.717GiB   0.19%     48.9kB / 37.8kB   3.15MB / 504kB    12
48885666404c   testground-influxdb                                              0.41%     94.34MiB / 9.717GiB   0.95%     28.4MB / 1.49MB   25.1MB / 132MB    23
27275249aeed   testground-sync-service                                          29.02%    23.12MiB / 9.717GiB   0.23%     1MB / 2.44MB      10.5MB / 0B       21
99f970554483   testground-redis                                                 0.19%     7.344MiB / 9.717GiB   0.07%     23.6kB / 0B       6.14MB / 0B       5
967d98547d67   testground-grafana                                               0.39%     183.2MiB / 9.717GiB   1.84%     36.5kB / 4.26kB   9.58MB / 73.9MB   18
4eab653d5777   testground-goproxy                                               0.00%     54.41MiB / 9.717GiB   0.55%     698kB / 64.6MB    15.9MB / 8.19kB   19
0914d4fe0ca0   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-23   0.04%     33.18MiB / 9.717GiB   0.33%     3.24kB / 1.87kB   0B / 0B           9
5a0398447a18   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-20   14.06%    33.45MiB / 9.717GiB   0.34%     3.01kB / 1.8kB    0B / 0B           9
7ce31ff7f929   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-0    21.11%    33.39MiB / 9.717GiB   0.34%     2.9kB / 1.8kB     0B / 0B           9
e8c424d418cc   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-19   36.89%    32.78MiB / 9.717GiB   0.33%     2.57kB / 1.8kB    0B / 0B           10
56ae73467900   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-22   13.42%    34.27MiB / 9.717GiB   0.34%     3.04kB / 1.8kB    0B / 0B           9
73698f9c1f8f   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-8    22.53%    32.04MiB / 9.717GiB   0.32%     3kB / 1.8kB       0B / 0B           10
50653fc26870   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-9    30.07%    31.24MiB / 9.717GiB   0.31%     2.87kB / 1.8kB    0B / 0B           9
ee85551e68ef   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-11   8.78%     33.49MiB / 9.717GiB   0.34%     3.33kB / 1.8kB    0B / 0B           9
004fe66ea566   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-12   0.16%     33.47MiB / 9.717GiB   0.34%     3.33kB / 1.8kB    0B / 0B           9
6c2d26d05675   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-28   10.26%    33.19MiB / 9.717GiB   0.33%     3.33kB / 1.8kB    0B / 0B           9
979cacceeaa5   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-21   31.24%    28.01MiB / 9.717GiB   0.28%     3.08kB / 1.8kB    0B / 0B           9
b83a31d40d9e   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-14   18.64%    23.14MiB / 9.717GiB   0.23%     3kB / 1.8kB       0B / 0B           9
fa99805117d2   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-18   24.77%    25.21MiB / 9.717GiB   0.25%     3kB / 1.8kB       0B / 0B           10
e82ce7ecc5f5   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-13   14.92%    27.6MiB / 9.717GiB    0.28%     3.33kB / 1.8kB    0B / 0B           9
84ed296170ce   tg-dht-find-providers-cf4tu6frirfmb1j5dqs0-cypress-provider-17   12.73%    32.56MiB / 9.717GiB   0.33%     3.25kB / 1.8kB    0B / 0B           9
