CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
cebbd18379dd   testground-sidecar                                               0.01%     11.58MiB / 9.717GiB   0.12%     1.59kB / 1.19kB   5.43MB / 0B       9
7125d6d6d4fe   testground-influxdb                                              90.03%    11.5MiB / 9.717GiB    0.12%     828B / 96B        3.08MB / 4.1kB    15
c7975aaa3096   testground-sync-service                                          1.32%     9.258MiB / 9.717GiB   0.09%     3.81kB / 2.21kB   1.3MB / 0B        9
e1a4654d8b08   testground-redis                                                 0.18%     6.133MiB / 9.717GiB   0.06%     754B / 0B         266kB / 0B        5
b1c053ec4a18   testground-grafana                                               54.96%    120.9MiB / 9.717GiB   1.22%     974B / 0B         6.5MB / 72.9MB    11
fc52ebfade5a   testground-goproxy                                               0.10%     57.25MiB / 9.717GiB   0.58%     624kB / 64.5MB    35.8MB / 8.19kB   19
5c47bcd765b5   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-12   43.58%    32.94MiB / 9.717GiB   0.33%     2.28kB / 1.33kB   0B / 0B           9
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
5c47bcd765b5   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-12   0.03%     33.1MiB / 9.717GiB    0.33%     2.94kB / 1.48kB   0B / 0B           9
cebbd18379dd   testground-sidecar                                               5.10%     12.66MiB / 9.717GiB   0.13%     2.96kB / 3.08kB   5.43MB / 0B       9
7125d6d6d4fe   testground-influxdb                                              35.29%    13.88MiB / 9.717GiB   0.14%     7.54kB / 1.08kB   3.08MB / 4.1kB    20
c7975aaa3096   testground-sync-service                                          1.13%     9.277MiB / 9.717GiB   0.09%     9.82kB / 6.55kB   1.3MB / 0B        9
e1a4654d8b08   testground-redis                                                 0.20%     6.133MiB / 9.717GiB   0.06%     964B / 0B         266kB / 0B        5
b1c053ec4a18   testground-grafana                                               38.85%    125.1MiB / 9.717GiB   1.26%     1.23kB / 0B       6.5MB / 73.8MB    11
fc52ebfade5a   testground-goproxy                                               0.01%     57.25MiB / 9.717GiB   0.58%     624kB / 64.5MB    35.8MB / 8.19kB   19
24f4c456ea57   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-1    16.19%    34.11MiB / 9.717GiB   0.34%     2.7kB / 1.48kB    0B / 0B           9
85c8094a89ab   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-13   24.24%    32.65MiB / 9.717GiB   0.33%     2.61kB / 1.4kB    0B / 0B           9
c9ff94598ddb   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-21   26.14%    26.5MiB / 9.717GiB    0.27%     2.65kB / 1.4kB    0B / 0B           9
378d72ba629f   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-19   35.50%    31.44MiB / 9.717GiB   0.32%     2.65kB / 1.4kB    0B / 0B           9
0044838ba5e7   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-0    16.99%    33.08MiB / 9.717GiB   0.33%     3.29kB / 1.48kB   0B / 0B           9
3c4a894d9ba1   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-14   24.20%    33.87MiB / 9.717GiB   0.34%     3.17kB / 1.48kB   0B / 0B           10
32300dcb9d70   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-11   17.38%    28.14MiB / 9.717GiB   0.28%     3.12kB / 1.48kB   0B / 0B           9
a6324f72c4f0   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-10   15.19%    20.11MiB / 9.717GiB   0.20%     2.77kB / 1.4kB    0B / 0B           9
12ba9c8aaf37   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-8    17.95%    25.13MiB / 9.717GiB   0.25%     2.86kB / 1.4kB    0B / 0B           10
d516b2f4ac2f   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-18   12.54%    25.58MiB / 9.717GiB   0.26%     3.12kB / 1.48kB   0B / 0B           10
9cd1e69a9b53   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-22   19.18%    25.14MiB / 9.717GiB   0.25%     3.12kB / 1.48kB   0B / 0B           9
3c64d0360069   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-20   12.87%    20.66MiB / 9.717GiB   0.21%     3.08kB / 1.48kB   0B / 0B           10
3f95f31a9a8f   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-24   17.99%    24.52MiB / 9.717GiB   0.25%     2.94kB / 1.4kB    0B / 0B           9
b8bcd91c243e   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-23   16.25%    24.96MiB / 9.717GiB   0.25%     2.9kB / 1.4kB     0B / 0B           9
d34041551921   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-25   15.39%    20.81MiB / 9.717GiB   0.21%     2.82kB / 1.4kB    0B / 0B           9
66d86e41e381   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-9    25.49%    24.1MiB / 9.717GiB    0.24%     2.86kB / 1.4kB    0B / 0B           9
cce70a2f961f   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-17   14.89%    20.97MiB / 9.717GiB   0.21%     2.9kB / 1.4kB     0B / 0B           9
470b14a5a24c   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-27   16.68%    24.81MiB / 9.717GiB   0.25%     2.66kB / 1.48kB   0B / 0B           9
7f1dfe75e9f3   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-26   17.02%    22.27MiB / 9.717GiB   0.22%     2.57kB / 1.4kB    0B / 0B           9
d3a827d2255c   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-28   10.41%    17.56MiB / 9.717GiB   0.18%     2.31kB / 1.4kB    0B / 0B           9
c11c3fbb17d3   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-30   12.20%    16.97MiB / 9.717GiB   0.17%     2.14kB / 1.4kB    0B / 0B           10
19f8cf4721d2   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-29   15.34%    19.57MiB / 9.717GiB   0.20%     2.36kB / 1.4kB    0B / 0B           9
89cd372022a9   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-31   23.21%    25.72MiB / 9.717GiB   0.26%     2.75kB / 1.48kB   0B / 0B           10
6f0723651bb6   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-33   25.77%    27.08MiB / 9.717GiB   0.27%     2.61kB / 1.4kB    0B / 0B           9
bfd2dd6ead95   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-34   23.73%    25.93MiB / 9.717GiB   0.26%     2.69kB / 1.4kB    0B / 0B           9
ec7a86119617   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-32   13.99%    21.96MiB / 9.717GiB   0.22%     2.65kB / 1.4kB    0B / 0B           9
0957772a212a   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-35   14.18%    23.95MiB / 9.717GiB   0.24%     3.25kB / 1.48kB   0B / 0B           9
25a5a88a7c06   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-36   13.87%    21.21MiB / 9.717GiB   0.21%     2.99kB / 1.4kB    0B / 0B           10
a04b5d883f07   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-37   17.95%    24.86MiB / 9.717GiB   0.25%     2.9kB / 1.4kB     0B / 0B           9
38b3b8a4a541   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-41   22.09%    25.96MiB / 9.717GiB   0.26%     2.94kB / 1.4kB    0B / 0B           9
9dfb3176bd70   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-39   14.44%    25.94MiB / 9.717GiB   0.26%     3.21kB / 1.48kB   0B / 0B           10
1fa9da308517   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-38   21.16%    30.3MiB / 9.717GiB    0.30%     3.21kB / 1.48kB   0B / 0B           9
fa735a97abc9   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-42   17.64%    21.73MiB / 9.717GiB   0.22%     3.12kB / 1.48kB   0B / 0B           9
e08ce84b1fa0   tg-dht-find-providers-cf4titfrirflu81pettg-cypress-provider-43   13.50%    26.39MiB / 9.717GiB   0.27%     3.12kB / 1.48kB   0B / 0B           9
