CONTAINER ID   NAME                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
33dc36e90c48   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-21   22.42%    28.23MiB / 9.717GiB   0.28%     2.41kB / 1.48kB   0B / 0B          9
1387b99f1eaf   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-22   39.89%    33.52MiB / 9.717GiB   0.34%     2.4kB / 1.4kB     131kB / 0B       9
b770156b541a   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-23   31.64%    30.95MiB / 9.717GiB   0.31%     2.44kB / 1.4kB    0B / 0B          10
c5de23a5a7bb   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-40   26.81%    23.45MiB / 9.717GiB   0.24%     2.22kB / 1.4kB    188kB / 0B       10
e067df8f5b6a   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-24   16.71%    25.93MiB / 9.717GiB   0.26%     3.17kB / 1.48kB   0B / 0B          10
5693e9ac7c92   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-29   12.42%    21.55MiB / 9.717GiB   0.22%     2.91kB / 1.48kB   65.5kB / 0B      9
e5f11440f1d1   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-28   15.87%    20.75MiB / 9.717GiB   0.21%     2.96kB / 1.48kB   0B / 0B          10
880482852b21   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-25   10.93%    26.34MiB / 9.717GiB   0.26%     3.28kB / 1.48kB   0B / 0B          10
96928a90b785   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-35   11.19%    24.55MiB / 9.717GiB   0.25%     3.12kB / 1.48kB   0B / 0B          9
d97cfdc7160a   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-12   9.75%     17.46MiB / 9.717GiB   0.18%     3.04kB / 1.48kB   0B / 0B          9
bafb32d8883f   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-36   22.13%    31.48MiB / 9.717GiB   0.32%     3.17kB / 1.48kB   0B / 0B          11
bd7503d4c843   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-38   12.33%    23.25MiB / 9.717GiB   0.23%     3kB / 1.48kB      0B / 0B          9
d4d5eae31bd8   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-39   8.23%     19.44MiB / 9.717GiB   0.20%     2.86kB / 1.4kB    0B / 0B          10
66dd6e3afde2   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-11   10.61%    24.52MiB / 9.717GiB   0.25%     3kB / 1.48kB      0B / 0B          9
803ac61f05e9   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-37   12.70%    22.76MiB / 9.717GiB   0.23%     3.04kB / 1.48kB   0B / 0B          9
48ec16322e17   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-30   4.50%     34.32MiB / 9.717GiB   0.34%     2.91kB / 1.48kB   0B / 0B          9
286d8302649e   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-31   10.39%    22.37MiB / 9.717GiB   0.22%     2.91kB / 1.48kB   0B / 0B          9
73660ffba856   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-13   8.38%     15.94MiB / 9.717GiB   0.16%     2.31kB / 1.4kB    0B / 0B          9
ac8fbb66bf57   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-32   14.26%    15MiB / 9.717GiB      0.15%     2.23kB / 1.4kB    0B / 0B          10
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
b126bfcd4d50   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-46   12.25%    17.15MiB / 9.717GiB   0.17%     2.61kB / 1.4kB    0B / 0B           9
9216f05165aa   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-41   14.10%    25.16MiB / 9.717GiB   0.25%     4.24kB / 3.01kB   57.3kB / 0B       9
c5de23a5a7bb   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-40   5.28%     36.27MiB / 9.717GiB   0.36%     6.58kB / 3.82kB   188kB / 0B        10
d4d5eae31bd8   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-39   1.58%     35.38MiB / 9.717GiB   0.36%     6.17kB / 3.97kB   0B / 0B           10
bd7503d4c843   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-38   2.01%     33.6MiB / 9.717GiB    0.34%     5.49kB / 2.86kB   0B / 0B           9
803ac61f05e9   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-37   2.48%     35.27MiB / 9.717GiB   0.35%     5.53kB / 3.35kB   0B / 0B           9
bafb32d8883f   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-36   1.60%     33.69MiB / 9.717GiB   0.34%     6.19kB / 3.74kB   0B / 0B           11
96928a90b785   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-35   1.00%     34.38MiB / 9.717GiB   0.35%     6.05kB / 3.74kB   0B / 0B           10
ac8fbb66bf57   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-32   9.61%     30.3MiB / 9.717GiB    0.30%     4.33kB / 2.63kB   0B / 0B           10
286d8302649e   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-31   3.37%     33.5MiB / 9.717GiB    0.34%     5.7kB / 3.6kB     0B / 0B           10
48ec16322e17   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-30   2.73%     34.76MiB / 9.717GiB   0.35%     5.3kB / 3.38kB    0B / 0B           9
5693e9ac7c92   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-29   0.72%     34.98MiB / 9.717GiB   0.35%     5.87kB / 3.49kB   65.5kB / 0B       9
e5f11440f1d1   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-28   1.26%     34.89MiB / 9.717GiB   0.35%     5.74kB / 3.35kB   0B / 0B           10
10859c2bd816   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-27   0.55%     33.93MiB / 9.717GiB   0.34%     7.71kB / 3.83kB   65.5kB / 0B       9
70b81ef04d2a   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-26   2.24%     34.45MiB / 9.717GiB   0.35%     9.62kB / 6.39kB   0B / 0B           9
880482852b21   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-25   1.28%     34.42MiB / 9.717GiB   0.35%     5.74kB / 3.33kB   0B / 0B           10
e067df8f5b6a   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-24   1.24%     35.36MiB / 9.717GiB   0.36%     7.22kB / 5.12kB   0B / 0B           10
b770156b541a   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-23   2.00%     34.51MiB / 9.717GiB   0.35%     7.69kB / 5.62kB   0B / 0B           10
1387b99f1eaf   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-22   1.17%     34.35MiB / 9.717GiB   0.35%     6.12kB / 3.49kB   131kB / 0B        9
33dc36e90c48   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-21   1.80%     34.43MiB / 9.717GiB   0.35%     7.55kB / 4.75kB   0B / 0B           9
3e14aea63216   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-20   1.50%     34.92MiB / 9.717GiB   0.35%     8.35kB / 5.89kB   180kB / 0B        10
2584ee83ac8d   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-19   0.96%     34.44MiB / 9.717GiB   0.35%     9.01kB / 6.04kB   0B / 0B           9
b67dd4a5471a   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-18   1.22%     34.62MiB / 9.717GiB   0.35%     8.13kB / 4.54kB   102kB / 0B        9
82123a9dc519   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-17   1.86%     34.32MiB / 9.717GiB   0.34%     8.6kB / 4.89kB    430kB / 0B        10
43460d68d72e   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-16   1.68%     34.77MiB / 9.717GiB   0.35%     9.48kB / 6.12kB   0B / 0B           10
b6211ec96a09   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-15   1.85%     35.15MiB / 9.717GiB   0.35%     9.82kB / 6.55kB   315kB / 0B        9
73660ffba856   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-13   8.15%     35.28MiB / 9.717GiB   0.35%     6.28kB / 5.46kB   0B / 0B           10
d97cfdc7160a   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-12   7.16%     34.75MiB / 9.717GiB   0.35%     7.61kB / 6.11kB   0B / 0B           9
66dd6e3afde2   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-11   2.84%     33.86MiB / 9.717GiB   0.34%     5.25kB / 2.79kB   0B / 0B           9
58c3073b4fce   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-9    1.93%     34.58MiB / 9.717GiB   0.35%     9.35kB / 6.05kB   86kB / 0B         9
1bfb356089cc   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-8    1.64%     35.63MiB / 9.717GiB   0.36%     9.39kB / 6.54kB   0B / 0B           9
b327884083b7   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-7    1.56%     35.26MiB / 9.717GiB   0.35%     9.8kB / 5.18kB    24.4MB / 0B       9
3c71e53b52e8   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-6    1.57%     34.54MiB / 9.717GiB   0.35%     9.41kB / 6.48kB   0B / 0B           10
0a10d181fcc0   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-5    2.54%     35.3MiB / 9.717GiB    0.35%     9.39kB / 6.32kB   0B / 0B           9
6c53cc9295c8   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-4    1.29%     36.16MiB / 9.717GiB   0.36%     9.61kB / 5.99kB   348kB / 0B        10
f7cab8e10e5d   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-3    1.58%     34.93MiB / 9.717GiB   0.35%     9.53kB / 6.61kB   0B / 0B           9
e1045b09c12d   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-2    2.57%     34.27MiB / 9.717GiB   0.34%     9.44kB / 6.05kB   86kB / 0B         9
0e3416ede8b3   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-1    1.53%     35.05MiB / 9.717GiB   0.35%     9.11kB / 6.32kB   36.9kB / 0B       9
a2afa7eef6df   tg-dht-find-providers-cf43ijnrirftjv7ca3cg-cypress-provider-0    0.72%     34.04MiB / 9.717GiB   0.34%     8.1kB / 3.97kB    0B / 0B           9
8c5a42d8f87c   testground-influxdb                                              14.27%    28.35MiB / 9.717GiB   0.28%     37.8kB / 26.6kB   56.3MB / 4.1kB    15
a188c685fd65   testground-grafana                                               17.83%    123.8MiB / 9.717GiB   1.24%     4.93kB / 0B       131MB / 69.7MB    11
662af322a411   testground-goproxy                                               0.01%     97.79MiB / 9.717GiB   0.98%     170kB / 244kB     66.4MB / 0B       15
