CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
dfe764c5b7cf   tg-dht-find-providers-cf5c5tnrirfunouf78s0-cypress-provider-3    0.02%     33.92MiB / 9.717GiB   0.34%     3.14kB / 1.8kB    0B / 0B          9
1557e35fcd8c   testground-sidecar                                               12.24%    18.97MiB / 9.717GiB   0.19%     91.9kB / 79.1kB   709kB / 1.24MB   11
6ea13997b3eb   testground-influxdb                                              0.51%     28.28MiB / 9.717GiB   0.28%     21.6MB / 1.16MB   672kB / 30.4MB   26
6c713b74c6e1   testground-sync-service                                          33.40%    17.77MiB / 9.717GiB   0.18%     1.7MB / 4.62MB    53.2kB / 0B      22
47876a8c2d5c   testground-redis                                                 0.26%     5.961MiB / 9.717GiB   0.06%     41.1kB / 0B       0B / 0B          5
d5f125a87c03   testground-grafana                                               0.02%     176.8MiB / 9.717GiB   1.78%     66.4kB / 8.22kB   721kB / 74.2MB   19
388c8e6faf58   testground-goproxy                                               0.01%     47.36MiB / 9.717GiB   0.48%     1.25MB / 129MB    201kB / 16.4kB   21
ea395a6e5f28   tg-dht-find-providers-cf5c5tnrirfunouf78s0-cypress-provider-43   14.91%    35.07MiB / 9.717GiB   0.35%     2.94kB / 1.8kB    0B / 0B          10
47f77b244bff   tg-dht-find-providers-cf5c5tnrirfunouf78s0-cypress-provider-30   25.46%    32.71MiB / 9.717GiB   0.33%     2.91kB / 1.8kB    0B / 0B          9
ce21e56bca69   tg-dht-find-providers-cf5c5tnrirfunouf78s0-cypress-provider-7    14.49%    32.75MiB / 9.717GiB   0.33%     2.91kB / 1.8kB    0B / 0B          10
cd5a6621bd3c   tg-dht-find-providers-cf5c5tnrirfunouf78s0-cypress-provider-29   30.49%    29.88MiB / 9.717GiB   0.30%     2.87kB / 1.8kB    0B / 0B          9
239bbe0672bd   tg-dht-find-providers-cf5c5tnrirfunouf78s0-cypress-provider-31   13.98%    32.63MiB / 9.717GiB   0.33%     3.16kB / 1.8kB    0B / 0B          10
7def6920664f   tg-dht-find-providers-cf5c5tnrirfunouf78s0-cypress-provider-5    18.26%    34.03MiB / 9.717GiB   0.34%     3.08kB / 1.8kB    0B / 0B          10
b6d9001e8576   tg-dht-find-providers-cf5c5tnrirfunouf78s0-cypress-provider-0    27.42%    26.23MiB / 9.717GiB   0.26%     2.65kB / 1.8kB    0B / 0B          9
8e67037fb469   tg-dht-find-providers-cf5c5tnrirfunouf78s0-cypress-provider-2    31.06%    28.27MiB / 9.717GiB   0.28%     2.83kB / 1.8kB    0B / 0B          9
