CONTAINER ID   NAME                      CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
abc0f748c0c0   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-21   17.95%    10.89MiB / 9.717GiB   0.11%     1.91kB / 1.21kB   0B / 0B           10
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
4af917b5885f   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-26   11.28%    28.73MiB / 9.717GiB   0.29%     3.28kB / 1.59kB   0B / 0B           9
d466a20cda5c   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-24   19.64%    26.32MiB / 9.717GiB   0.26%     2.54kB / 1.48kB   0B / 0B           9
75d24b39ae1f   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-38   4.26%     35.6MiB / 9.717GiB    0.36%     4.32kB / 1.93kB   0B / 0B           9
d05d7ad5af13   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-22   14.78%    31.73MiB / 9.717GiB   0.32%     3.78kB / 1.64kB   0B / 0B           10
abc0f748c0c0   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-21   0.34%     33.46MiB / 9.717GiB   0.34%     3.85kB / 1.78kB   0B / 0B           10
a56bd81607dc   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-20   5.78%     35.18MiB / 9.717GiB   0.35%     4.21kB / 1.93kB   0B / 0B           9
76166d60e750   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-19   1.23%     34.43MiB / 9.717GiB   0.35%     5.52kB / 2.07kB   0B / 0B           9
42f5ae23b29d   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-18   0.59%     35.34MiB / 9.717GiB   0.36%     5.8kB / 2.29kB    0B / 0B           9
97313f3c3733   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-17   0.74%     35.39MiB / 9.717GiB   0.36%     5.85kB / 2.29kB   0B / 0B           10
f137d27b600e   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-16   0.62%     34.73MiB / 9.717GiB   0.35%     5.94kB / 2.37kB   0B / 0B           10
915a5f5ea712   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-15   0.07%     35.06MiB / 9.717GiB   0.35%     6.77kB / 2.44kB   0B / 0B           10
48117b66a168   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-14   1.04%     34.92MiB / 9.717GiB   0.35%     4.16kB / 1.93kB   0B / 0B           9
d5cd0b147dbf   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-13   0.38%     34.32MiB / 9.717GiB   0.34%     4.9kB / 2.01kB    0B / 0B           9
35311250960b   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-12   0.31%     33.84MiB / 9.717GiB   0.34%     4.41kB / 2.01kB   0B / 0B           9
841abd43c6d7   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-11   2.25%     34.14MiB / 9.717GiB   0.34%     5.31kB / 2.07kB   0B / 0B           9
8c8371ac3a24   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-10   2.08%     33.96MiB / 9.717GiB   0.34%     5.43kB / 2.07kB   0B / 0B           9
1a80512d7c01   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-9    1.07%     33.98MiB / 9.717GiB   0.34%     6.01kB / 2.29kB   0B / 0B           9
3f9a7b34bbd4   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-8    0.66%     34.47MiB / 9.717GiB   0.35%     5.77kB / 2.07kB   0B / 0B           9
5b304a91c60f   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-7    1.08%     34.41MiB / 9.717GiB   0.35%     5.92kB / 2.22kB   0B / 0B           9
dfc18e5cdfc9   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-6    1.16%     34.2MiB / 9.717GiB    0.34%     6.15kB / 2.37kB   0B / 0B           9
d962d041472d   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-5    0.91%     34.96MiB / 9.717GiB   0.35%     6.24kB / 2.37kB   0B / 0B           10
9cb1e74d27f0   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-4    1.62%     34.29MiB / 9.717GiB   0.34%     5.35kB / 2.07kB   0B / 0B           9
37007fb06e73   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-3    0.65%     34.58MiB / 9.717GiB   0.35%     5.73kB / 2.07kB   0B / 0B           9
04caa66f4b1e   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-2    1.44%     34.95MiB / 9.717GiB   0.35%     5.35kB / 2.07kB   0B / 0B           9
cbf27bab1fd2   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-1    1.13%     35.02MiB / 9.717GiB   0.35%     6.04kB / 2.36kB   0B / 0B           10
5b2f7aa6e936   tg-dht-find-providers-cf4rt2nrirfim66icns0-cypress-provider-0    1.13%     34.76MiB / 9.717GiB   0.35%     6.5kB / 2.44kB    0B / 0B           10
