CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
eb4535f09af6   testground-sidecar                                               3.26%     17.61MiB / 9.717GiB   0.18%     464kB / 39.2kB    2.6MB / 934kB     12
2a1db85c5faf   testground-influxdb                                              1.37%     128.7MiB / 9.717GiB   1.29%     113MB / 3.98MB    5.72MB / 282MB    24
75e8c8ba641d   testground-sync-service                                          27.87%    19.05MiB / 9.717GiB   0.19%     1.76MB / 2.79MB   6.38MB / 0B       23
39c8b9addef3   testground-redis                                                 0.25%     6.848MiB / 9.717GiB   0.07%     440kB / 0B        2.5MB / 0B        5
5f7283c2caf9   testground-grafana                                               0.19%     178.7MiB / 9.717GiB   1.80%     464kB / 7.81kB    19.6MB / 74MB     16
b3f872fbcdfa   testground-goproxy                                               0.01%     43.6MiB / 9.717GiB    0.44%     699kB / 64.7MB    11.6MB / 8.19kB   19
b11c52d6cbf9   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-31   0.31%     34.77MiB / 9.717GiB   0.35%     3.02kB / 1.8kB    65.5kB / 0B       10
706533a4255d   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-22   4.31%     33.55MiB / 9.717GiB   0.34%     2.96kB / 1.87kB   0B / 0B           9
afc9e651fdad   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-13   19.23%    33.96MiB / 9.717GiB   0.34%     2.9kB / 1.8kB     0B / 0B           10
e6c21f9597ff   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-21   24.29%    33.82MiB / 9.717GiB   0.34%     2.9kB / 1.8kB     0B / 0B           10
5a7689101c5b   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-15   29.82%    25.5MiB / 9.717GiB    0.26%     2.7kB / 1.8kB     0B / 0B           9
ba672f1a71ef   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-20   18.81%    33.46MiB / 9.717GiB   0.34%     2.91kB / 1.8kB    0B / 0B           10
f91a49a74783   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-23   32.31%    27.01MiB / 9.717GiB   0.27%     2.61kB / 1.8kB    0B / 0B           9
c8c4042fe8a1   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-26   30.37%    33.56MiB / 9.717GiB   0.34%     2.83kB / 1.8kB    0B / 0B           9
92ea29d41d8e   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-27   15.50%    32.78MiB / 9.717GiB   0.33%     2.87kB / 1.8kB    0B / 0B           9
7dd8dd495413   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-30   29.92%    28.61MiB / 9.717GiB   0.29%     2.66kB / 1.8kB    0B / 0B           10
0b521a63ba2d   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-32   27.22%    26.79MiB / 9.717GiB   0.27%     3.08kB / 1.8kB    0B / 0B           9
0226ead412e0   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-14   17.27%    25.59MiB / 9.717GiB   0.26%     3.25kB / 1.8kB    0B / 0B           9
c4f1dab4736f   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-1    31.32%    25.43MiB / 9.717GiB   0.26%     3.12kB / 1.8kB    0B / 0B           9
c1e4e1bf79a7   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-29   16.34%    29.75MiB / 9.717GiB   0.30%     3.67kB / 1.8kB    0B / 0B           9
d213e446d6e1   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-0    14.88%    25.46MiB / 9.717GiB   0.26%     3.67kB / 1.8kB    0B / 0B           9
d7ff66486498   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-33   16.56%    23.43MiB / 9.717GiB   0.24%     3.54kB / 1.8kB    0B / 0B           11
73b8ee1e5a38   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-28   11.71%    24.83MiB / 9.717GiB   0.25%     3.58kB / 1.8kB    0B / 0B           11
55f7f5a02b57   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-34   23.76%    26.83MiB / 9.717GiB   0.27%     3.58kB / 1.8kB    0B / 0B           9
464a0dfc9a81   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-35   15.79%    25.85MiB / 9.717GiB   0.26%     3.5kB / 1.8kB     0B / 0B           10
af47991fdf44   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-46   14.48%    20.66MiB / 9.717GiB   0.21%     3.46kB / 1.8kB    0B / 0B           9
9f6652a40d3b   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-47   11.94%    20.45MiB / 9.717GiB   0.21%     3.46kB / 1.8kB    0B / 0B           10
9a621dbd1af0   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-48   13.78%    19.8MiB / 9.717GiB    0.20%     3.33kB / 1.8kB    0B / 0B           9
367bf7b89e72   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-49   12.53%    25.9MiB / 9.717GiB    0.26%     3.42kB / 1.8kB    0B / 0B           10
9d51563957b4   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-45   15.86%    26.45MiB / 9.717GiB   0.27%     3.25kB / 1.8kB    0B / 0B           9
1eec9c36d898   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-36   12.08%    22.69MiB / 9.717GiB   0.23%     3.21kB / 1.8kB    0B / 0B           9
36fba268a92d   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-37   11.62%    16.95MiB / 9.717GiB   0.17%     2.7kB / 1.8kB     0B / 0B           10
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
367bf7b89e72   tg-dht-find-providers-cf4v7ifrirfg5jt5kk6g-cypress-provider-49   1.15%     33.47MiB / 9.717GiB   0.34%     6.16kB / 24.7kB   0B / 0B           10
