CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
c45fdc3f1ce8   tg-dht-find-providers-cf4tlvfrirflu81petu0-cypress-provider-1    0.04%     34.85MiB / 9.717GiB   0.35%     3.14kB / 1.8kB    0B / 0B           10
cebbd18379dd   testground-sidecar                                               4.70%     18.77MiB / 9.717GiB   0.19%     41.4kB / 38.4kB   6.02MB / 500kB    11
7125d6d6d4fe   testground-influxdb                                              0.84%     75.36MiB / 9.717GiB   0.76%     24.2MB / 1.23MB   6.13MB / 79.1MB   26
c7975aaa3096   testground-sync-service                                          28.61%    15.89MiB / 9.717GiB   0.16%     951kB / 2.41MB    1.53MB / 0B       23
e1a4654d8b08   testground-redis                                                 0.25%     6.41MiB / 9.717GiB    0.06%     16.5kB / 0B       557kB / 0B        5
b1c053ec4a18   testground-grafana                                               0.12%     180.9MiB / 9.717GiB   1.82%     29.2kB / 4.18kB   7.11MB / 74MB     19
fc52ebfade5a   testground-goproxy                                               0.01%     57.94MiB / 9.717GiB   0.58%     698kB / 64.7MB    38.3MB / 8.19kB   19
fe23534c694c   tg-dht-find-providers-cf4tlvfrirflu81petu0-cypress-provider-0    25.78%    33.73MiB / 9.717GiB   0.34%     2.35kB / 1.8kB    0B / 0B           10
3b09a613abfb   tg-dht-find-providers-cf4tlvfrirflu81petu0-cypress-provider-10   0.06%     33.09MiB / 9.717GiB   0.33%     2.91kB / 1.8kB    0B / 0B           9
eb985993fcd7   tg-dht-find-providers-cf4tlvfrirflu81petu0-cypress-provider-7    10.62%    33.53MiB / 9.717GiB   0.34%     2.7kB / 1.8kB     0B / 0B           9
d74f048d61ae   tg-dht-find-providers-cf4tlvfrirflu81petu0-cypress-provider-4    10.37%    33.68MiB / 9.717GiB   0.34%     3.04kB / 1.8kB    0B / 0B           10
cc34534dd4d9   tg-dht-find-providers-cf4tlvfrirflu81petu0-cypress-provider-12   23.53%    33.1MiB / 9.717GiB    0.33%     2.95kB / 1.8kB    0B / 0B           9
d82024c524ea   tg-dht-find-providers-cf4tlvfrirflu81petu0-cypress-provider-9    26.98%    27.37MiB / 9.717GiB   0.28%     2.95kB / 1.8kB    0B / 0B           9
52d782d29ffc   tg-dht-find-providers-cf4tlvfrirflu81petu0-cypress-provider-11   20.17%    25.71MiB / 9.717GiB   0.26%     2.87kB / 1.8kB    0B / 0B           9
cb0a4d5f6c9f   tg-dht-find-providers-cf4tlvfrirflu81petu0-cypress-provider-13   20.05%    24.28MiB / 9.717GiB   0.24%     2.82kB / 1.8kB    0B / 0B           9
