CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
9539f5ca7c9d   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-19   24.26%    24.57MiB / 9.717GiB   0.25%     2.95kB / 1.8kB    0B / 0B          9
e9d56e56f4af   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-17   21.78%    24.42MiB / 9.717GiB   0.25%     2.91kB / 1.8kB    0B / 0B          9
8c97e733c1b7   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-29   14.37%    24.12MiB / 9.717GiB   0.24%     3.38kB / 1.8kB    0B / 0B          9
20df1af230f0   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-30   21.56%    27.8MiB / 9.717GiB    0.28%     3.33kB / 1.8kB    0B / 0B          9
8b6747a4ab7e   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-39   15.15%    21.82MiB / 9.717GiB   0.22%     3.31kB / 1.87kB   0B / 0B          9
4aab8e33972b   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-32   13.61%    16.42MiB / 9.717GiB   0.17%     3.12kB / 1.8kB    0B / 0B          11
5c7211c831d8   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-33   13.92%    18.83MiB / 9.717GiB   0.19%     3.12kB / 1.8kB    0B / 0B          10
de76347876d2   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-31   11.12%    22.63MiB / 9.717GiB   0.23%     3.17kB / 1.8kB    0B / 0B          8
e5760b61cff4   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-35   16.11%    24.34MiB / 9.717GiB   0.24%     3.33kB / 1.8kB    0B / 0B          9
4f9be8b0c2e3   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-34   21.70%    25.06MiB / 9.717GiB   0.25%     3.17kB / 1.8kB    0B / 0B          9
a92ac4aeaecd   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-36   19.07%    24.67MiB / 9.717GiB   0.25%     3.08kB / 1.8kB    0B / 0B          9
43563e89c293   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-37   28.90%    27.3MiB / 9.717GiB    0.27%     2.79kB / 1.8kB    0B / 0B          9
c64d8639dae1   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-38   26.11%    25.51MiB / 9.717GiB   0.26%     2.74kB / 1.8kB    0B / 0B          9
7a014b2efa3b   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-16   16.74%    14.85MiB / 9.717GiB   0.15%     2.79kB / 1.8kB    0B / 0B          9
5fc5a692cc48   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-15   40.53%    26.47MiB / 9.717GiB   0.27%     3.87kB / 2.8kB    0B / 0B          9
9d0cb9717e67   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-47   23.85%    22.54MiB / 9.717GiB   0.23%     3.73kB / 2.8kB    0B / 0B          10
4cd09dbc9e1f   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-49   22.33%    17.91MiB / 9.717GiB   0.18%     3.58kB / 2.8kB    0B / 0B          10
71170ad5fae8   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-48   19.20%    18.91MiB / 9.717GiB   0.19%     3.65kB / 2.8kB    0B / 0B          9
2b7a01a85c9a   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-44   21.19%    17.65MiB / 9.717GiB   0.18%     3.49kB / 2.8kB    0B / 0B          9
eb0f09333ceb   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-46   24.71%    22.07MiB / 9.717GiB   0.22%     6.28kB / 6.55kB   0B / 0B          10
724d540610e2   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-45   27.59%    23.34MiB / 9.717GiB   0.23%     6.13kB / 6.55kB   0B / 0B          9
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
4cd09dbc9e1f   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-49   8.90%     38.64MiB / 9.717GiB   0.39%     160kB / 115kB     0B / 0B          13
71170ad5fae8   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-48   6.57%     37.95MiB / 9.717GiB   0.38%     141kB / 89.2kB    0B / 0B          10
9d0cb9717e67   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-47   9.44%     40.12MiB / 9.717GiB   0.40%     210kB / 168kB     0B / 0B          11
eb0f09333ceb   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-46   7.46%     38.45MiB / 9.717GiB   0.39%     200kB / 148kB     0B / 0B          11
724d540610e2   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-45   8.44%     38.88MiB / 9.717GiB   0.39%     208kB / 154kB     0B / 0B          12
2b7a01a85c9a   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-44   7.74%     37.6MiB / 9.717GiB    0.38%     180kB / 127kB     0B / 0B          12
7764c337035b   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-43   8.64%     38.41MiB / 9.717GiB   0.39%     176kB / 135kB     0B / 0B          12
347dce852e8d   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-42   9.23%     39.56MiB / 9.717GiB   0.40%     209kB / 159kB     0B / 0B          10
0a5422b9966d   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-41   8.56%     38.18MiB / 9.717GiB   0.38%     186kB / 143kB     0B / 0B          10
f5ba5f6281be   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-40   8.33%     38.23MiB / 9.717GiB   0.38%     199kB / 174kB     0B / 0B          13
8b6747a4ab7e   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-39   7.60%     37.7MiB / 9.717GiB    0.38%     176kB / 133kB     0B / 0B          9
c64d8639dae1   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-38   6.02%     37.71MiB / 9.717GiB   0.38%     189kB / 139kB     0B / 0B          11
43563e89c293   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-37   7.76%     38.13MiB / 9.717GiB   0.38%     200kB / 149kB     0B / 0B          11
a92ac4aeaecd   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-36   8.49%     39.28MiB / 9.717GiB   0.39%     211kB / 157kB     0B / 0B          11
e5760b61cff4   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-35   6.52%     38.15MiB / 9.717GiB   0.38%     162kB / 114kB     0B / 0B          11
4f9be8b0c2e3   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-34   8.52%     38.21MiB / 9.717GiB   0.38%     203kB / 152kB     0B / 0B          10
5c7211c831d8   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-33   8.92%     39.98MiB / 9.717GiB   0.40%     245kB / 203kB     0B / 0B          12
4aab8e33972b   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-32   8.66%     38.06MiB / 9.717GiB   0.38%     181kB / 135kB     0B / 0B          12
de76347876d2   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-31   10.30%    38.26MiB / 9.717GiB   0.38%     197kB / 155kB     0B / 0B          11
20df1af230f0   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-30   8.10%     37.49MiB / 9.717GiB   0.38%     193kB / 142kB     0B / 0B          11
8c97e733c1b7   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-29   3.41%     35.23MiB / 9.717GiB   0.35%     30kB / 19.1kB     0B / 0B          9
fa2c7a0eb1ae   tg-dht-find-providers-cf5cjcvrirfv54rn04hg-cypress-provider-28   7.75%     38.73MiB / 9.717GiB   0.39%     161kB / 128kB     0B / 0B          10
