CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
6919fd3d9a07   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-23   18.44%    21.72MiB / 9.717GiB   0.22%     2.87kB / 1.8kB    0B / 0B           10
a050f62ba9bd   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-37   24.04%    33.71MiB / 9.717GiB   0.34%     2.87kB / 1.8kB    0B / 0B           9
4f007b3ff60e   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-36   29.27%    26.07MiB / 9.717GiB   0.26%     2.83kB / 1.8kB    0B / 0B           9
cc3429dbe114   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-38   30.69%    25.27MiB / 9.717GiB   0.25%     2.79kB / 1.8kB    0B / 0B           10
77f234f1e631   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-39   25.49%    27.36MiB / 9.717GiB   0.28%     2.79kB / 1.8kB    0B / 0B           9
fc1543a7957f   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-40   33.25%    30.93MiB / 9.717GiB   0.31%     2.83kB / 1.8kB    0B / 0B           10
cc7d6dc6dd3e   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-41   24.83%    26.84MiB / 9.717GiB   0.27%     2.66kB / 1.8kB    0B / 0B           10
964fe3b7006b   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-46   24.39%    32.93MiB / 9.717GiB   0.33%     3.12kB / 1.8kB    0B / 0B           9
df2587330d72   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-43   35.16%    33.35MiB / 9.717GiB   0.34%     2.96kB / 1.8kB    0B / 0B           10
93e5b2fb76e8   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-44   25.29%    29.06MiB / 9.717GiB   0.29%     3.08kB / 1.8kB    0B / 0B           9
eb9e0ea4479f   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-42   20.73%    33.44MiB / 9.717GiB   0.34%     3.5kB / 1.8kB     0B / 0B           9
0088c471378b   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-45   17.18%    34.02MiB / 9.717GiB   0.34%     3.54kB / 1.8kB    0B / 0B           9
45cf2306c383   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-49   20.95%    24.98MiB / 9.717GiB   0.25%     3.48kB / 1.87kB   0B / 0B           9
8bc47ebeb38d   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-47   26.02%    28.13MiB / 9.717GiB   0.28%     3.46kB / 1.87kB   0B / 0B           9
c28bb61d04f5   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-9    13.26%    19.67MiB / 9.717GiB   0.20%     3.42kB / 1.8kB    0B / 0B           9
f0c3b32f145a   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-48   24.18%    25.16MiB / 9.717GiB   0.25%     3.33kB / 1.8kB    0B / 0B           10
b8c95223015a   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-6    17.15%    25.12MiB / 9.717GiB   0.25%     3.2kB / 1.8kB     0B / 0B           10
4a1d48e22f0f   tg-dht-find-providers-cf4u5pfrirfmn2slbicg-cypress-provider-3    19.52%    20.84MiB / 9.717GiB   0.21%     3.16kB / 1.8kB    0B / 0B           8
